id,prediction
1826,4170.0747
1827,641.1676
1828,4290.7207
1829,725.5193
1830,850.77686
1831,4581.265
1832,852.5281
1833,4579.296
1834,856.4073
1835,856.4073
1836,857.5053
1837,857.5053
1838,4573.579
1839,4326.3975
1840,851.53485
1841,851.53485
1842,606.72314
1843,3503.154
1844,608.5663
1845,2400.0452
1846,477.82553
1847,478.63455
1848,269.8694
1849,1512.7108
1850,266.52307
1851,1049.6304
1852,238.82428
1853,238.11073
1854,612.32135
1855,117.68793
1856,117.68793
1857,47.404655
1858,225.23253
1859,47.404655
1860,140.14687
1861,25.566998
1862,26.297653
1863,15.040076
1864,39.972744
1865,11.813423
1866,7.876205
1867,9.462412
1868,12.56253
1869,8.744632
1870,7.804602
1871,12.2976465
1872,12.616792
1873,8.049738
1874,9.229621
1875,13.451558
1876,20.79392
1877,18.001595
1878,164.65878
1879,38.168335
1880,21.769522
1881,67.18313
1882,465.47122
1883,67.68473
1884,116.38127
1885,116.38127
1886,931.9653
1887,1105.937
1888,141.37057
1889,140.18184
1890,181.1976
1891,1131.9274
1892,181.1976
1893,213.0886
1894,1552.7848
1895,211.65155
1896,1466.8413
1897,284.59988
1898,283.48602
1899,251.83624
1900,278.20914
1901,1369.8536
1902,312.49606
1903,1826.713
1904,312.49606
1905,1830.8674
1906,312.97192
1907,312.97192
1908,1180.8435
1909,253.27917
1910,253.27917
1911,288.38037
1912,1585.54
1913,304.23346
1914,296.83246
1915,286.83563
1916,1526.9282
1917,1184.4395
1918,260.4726
1919,260.4726
1920,148.82504
1921,935.8067
1922,155.77318
1923,593.3682
1924,143.7769
1925,143.7769
1926,88.71868
1927,354.68228
1928,89.41036
1929,31.011505
1930,96.756134
1931,32.35831
1932,14.307586
1933,57.267723
1934,16.658085
1935,39.1467
1936,11.776249
1937,15.002902
1938,9.22156
1939,7.84565
1940,12.321676
1941,8.714077
1942,7.7740474
1943,12.267092
1944,8.12753
1945,11.220086
1946,6.653033
1947,11.401816
1948,19.722383
1949,16.635445
1950,21.474909
1951,108.292404
1952,24.420666
1953,148.29501
1954,28.476273
1955,30.226051
1956,79.03998
1957,316.69153
1958,78.42837
1959,99.58841
1960,99.522194
1961,514.1519
1962,608.998
1963,146.37411
1964,146.22032
1965,914.3491
1966,182.15134
1967,180.96472
1968,198.90598
1969,879.8051
1970,198.90598
1971,195.38557
1972,196.17943
1973,852.5906
1974,199.91148
1975,199.93736
1976,928.93823
1977,215.62079
1978,975.29724
1979,215.62079
1980,972.13916
1981,209.87032
1982,209.87032
1983,249.61288
1984,1039.9667
1985,249.13724
1986,1209.8103
1987,269.95895
1988,271.2778
1989,255.87122
1990,262.57336
1991,1135.4763
1992,935.8067
1993,147.27814
1994,147.27814
1995,143.7769
1996,143.08522
1997,582.17224
1998,88.71868
1999,349.41708
2000,88.71868
2001,112.9303
2002,34.81269
2003,35.312515
2004,57.267723
2005,16.363472
2006,14.012973
2007,39.1467
2008,11.481636
2009,14.708291
2010,6.490148
2011,8.1500225
2012,10.955526
2013,7.673095
2014,10.931497
2015,6.4384513
2016,6.683587
2017,8.158085
2018,11.250641
2019,15.168131
2020,15.521954
2021,10.971917
2022,21.474909
2023,46.79606
2024,266.95636
2025,520.3642
2026,70.174065
2027,72.552475
2028,1114.443
2029,121.566765
2030,122.20452
2031,237.7991
2032,239.90955
2033,1770.3005
2034,356.14163
2035,2685.024
2036,357.44354
2037,405.89575
2038,418.94318
2039,3591.6997
2040,4064.5862
2041,535.8915
2042,533.50073
2043,700.0497
2044,599.30493
2045,4123.408
2046,727.35406
2047,4340.951
2048,727.5813
2049,4321.15
2050,727.2275
2051,711.37476
2052,3994.0857
2053,589.0364
2054,595.4447
2055,592.64233
2056,577.4155
2057,3985.2751
2058,544.99023
2059,3092.7612
2060,544.7173
2061,2279.968
2062,452.52594
2063,455.68668
2064,1452.2003
2065,260.0961
2066,260.0961
2067,183.67282
2068,236.03023
2069,1037.087
2070,613.75653
2071,116.86162
2072,117.33562
2073,45.641266
2074,45.722824
2075,225.42368
2076,174.79944
2077,27.956457
2078,28.496473
2079,14.745463
2080,39.972744
2081,11.51881
2082,6.5207024
2083,7.967098
2084,11.013746
2085,7.673095
2086,6.4384513
2087,10.931497
2088,11.250641
2089,8.158085
2090,6.683587
2091,10.971917
2092,14.698099
2093,15.491399
2094,165.49617
2095,38.034424
2096,21.353401
2097,60.520622
2098,370.7405
2099,59.49421
2100,99.83242
2101,507.3419
2102,100.23542
2103,960.12897
2104,133.9291
2105,135.0274
2106,1091.8247
2107,178.7619
2108,180.00989
2109,204.96759
2110,1567.0188
2111,229.19028
2112,308.5107
2113,1836.6058
2114,308.5107
2115,438.6392
2116,431.14883
2117,2626.907
2118,3082.2554
2119,501.12402
2120,486.8163
2121,510.5349
2122,485.23386
2123,3085.3994
2124,546.084
2125,3221.1538
2126,510.5349
2127,3097.5713
2128,547.4475
2129,509.91394
2130,2267.7544
2131,443.60822
2132,442.7666
2133,1432.012
2134,294.91415
2135,296.7951
2136,148.82504
2137,148.82504
2138,940.0196
2139,685.5061
2140,145.66995
2141,146.19632
2142,100.87159
2143,428.0989
2144,100.87159
2145,44.662262
2146,211.18172
2147,44.12033
2148,27.170664
2149,150.55005
2150,25.736534
2151,14.745463
2152,39.972744
2153,11.51881
2154,6.5207024
2155,11.013746
2156,7.967098
2157,10.931497
2158,6.4384513
2159,7.673095
