id,prediction
1813,18.265306
1814,50.696915
1815,104.566795
1816,39.606926
1817,39.452118
1818,62.903614
1819,172.0394
1820,62.140354
1821,85.05322
1822,232.99971
1823,86.51425
1824,94.45641
1825,93.21602
1826,250.96259
1827,104.58662
1828,266.24585
1829,102.055435
1830,113.148094
1831,288.82788
1832,115.47194
1833,289.34167
1834,117.25066
1835,112.80142
1836,113.537766
1837,115.92009
1838,287.86658
1839,270.57654
1840,110.865234
1841,110.3609
1842,92.63087
1843,226.86658
1844,93.0368
1845,171.8225
1846,73.463806
1847,74.139275
1848,41.5118
1849,105.17917
1850,41.185326
1851,71.34017
1852,30.680866
1853,31.167597
1854,36.107742
1855,14.064573
1856,13.992089
1857,7.6774154
1858,19.109156
1859,7.654111
1860,9.445097
1861,4.2822795
1862,4.50472
1863,2.6288848
1864,4.1512504
1865,1.9824581
1866,1.8846648
1867,3.151668
1868,2.5678182
1869,2.9446735
1870,1.6720166
1871,2.4033976
1872,2.6806738
1873,2.111491
1874,3.1927333
1875,1.952599
1876,3.4402592
1877,2.72175
1878,10.090035
1879,4.9339848
1880,2.5559635
1881,7.941719
1882,21.80731
1883,8.31764
1884,13.101336
1885,13.503569
1886,36.419907
1887,57.35162
1888,21.286589
1889,20.866787
1890,26.970312
1891,70.30907
1892,26.810482
1893,32.270103
1894,86.51186
1895,31.796124
1896,82.829796
1897,33.69934
1898,34.022964
1899,32.498657
1900,33.105026
1901,79.879715
1902,43.050762
1903,108.39431
1904,43.414413
1905,102.8115
1906,41.614384
1907,41.6665
1908,71.01997
1909,31.48986
1910,31.486284
1911,37.16859
1912,90.18193
1913,37.291157
1914,37.40646
1915,36.746628
1916,89.53384
1917,76.75221
1918,33.101334
1919,33.020756
1920,21.94391
1921,56.10111
1922,23.441751
1923,39.246147
1924,17.204288
1925,17.287758
1926,8.724564
1927,19.918026
1928,8.833978
1929,4.597892
1930,9.999439
1931,4.9466453
1932,2.2583263
1933,5.2216425
1934,3.174133
1935,3.368654
1936,1.852834
1937,2.4352367
1938,2.3808908
1939,1.6442647
1940,2.2321112
1941,2.1151586
1942,1.4847451
1943,2.2189403
1944,2.1616795
1945,1.9958097
1946,1.3684003
1947,1.3924867
1948,2.5961552
1949,2.0157485
1950,2.0382733
1951,5.0634346
1952,2.5774932
1953,7.4608617
1954,2.904514
1955,3.3487315
1956,6.129654
1957,14.350143
1958,5.8879647
1959,10.426914
1960,10.218819
1961,24.57815
1962,39.151917
1963,16.35301
1964,16.317379
1965,54.745766
1966,23.007898
1967,22.68788
1968,23.11034
1969,52.289165
1970,23.268496
1971,21.241877
1972,21.047684
1973,47.035065
1974,23.17787
1975,23.124651
1976,53.542946
1977,27.879206
1978,61.762093
1979,26.821442
1980,57.333324
1981,23.864079
1982,24.072336
1983,28.782803
1984,65.10807
1985,29.226042
1986,71.18281
1987,31.737743
1988,31.751253
1989,30.140491
1990,30.565645
1991,69.75404
1992,49.933975
1993,19.802212
1994,19.585102
1995,16.424053
1996,16.31281
1997,38.057724
1998,8.04827
1999,19.0111
2000,8.166235
2001,13.2444315
2002,5.507669
2003,5.6251917
2004,4.3991137
2005,2.3500516
2006,2.0692399
2007,2.8952072
2008,1.4990481
2009,1.9965179
2010,1.3368016
2011,2.043276
2012,1.8731797
2013,1.9682468
2014,1.8411179
2015,1.2655511
2016,1.6788998
2017,2.6504803
2018,2.204565
2019,3.2190363
2020,2.4271822
2021,1.8823199
2022,2.999458
2023,5.61715
2024,12.559968
2025,25.645094
2026,8.471061
2027,9.175236
2028,49.44659
2029,17.45434
2030,18.023891
2031,34.010445
2032,35.705452
2033,89.998245
2034,50.45482
2035,154.68628
2036,51.88671
2037,71.30723
2038,74.22081
2039,205.22314
2040,235.5401
2041,85.14621
2042,84.32503
2043,92.45856
2044,91.12075
2045,244.50476
2046,93.715294
2047,252.14897
2048,93.28992
2049,249.86847
2050,93.3369
2051,94.44805
2052,226.95892
2053,87.89719
2054,89.52705
2055,91.35517
2056,92.5255
2057,237.40472
2058,75.32314
2059,189.81926
2060,76.86484
2061,153.20416
2062,61.369995
2063,64.16649
2064,98.1603
2065,36.12784
2066,36.128986
2067,26.217888
2068,28.93594
2069,72.92831
2070,37.290768
2071,13.805698
2072,13.637322
2073,7.042296
2074,7.168718
2075,20.83026
2076,11.846087
2077,4.518113
2078,4.7561216
2079,2.5402372
2080,4.0127378
2081,1.9946564
2082,1.6122293
2083,2.622559
2084,2.2016153
2085,2.3981295
2086,1.4398342
2087,2.00706
2088,2.260163
2089,2.588115
2090,1.7318442
2091,1.8515334
2092,3.0036967
2093,2.3962388
2094,10.266473
2095,4.997594
2096,2.4496646
2097,7.0355806
2098,17.145653
2099,6.630652
2100,11.392894
2101,30.29368
2102,11.1266365
2103,48.86551
2104,17.943632
2105,17.983414
2106,63.913033
2107,23.92491
2108,23.926195
2109,26.763258
2110,83.18447
2111,29.784206
2112,35.964607
2113,104.11111
2114,39.630608
2115,58.148224
2116,51.4632
2117,152.73987
2118,185.66919
2119,77.438385
2120,69.15095
2121,76.94247
2122,70.70279
2123,188.57416
2124,82.488945
2125,203.6905
2126,79.72904
2127,190.75574
2128,78.82915
2129,71.29943
2130,129.1346
2131,53.169388
2132,50.311474
2133,86.47574
2134,34.19554
2135,33.11743
2136,20.216658
2137,20.463789
2138,53.226048
2139,44.16252
2140,17.400597
2141,17.883617
2142,10.1046715
2143,25.685677
2144,10.267367
2145,7.2124853
2146,18.236967
2147,7.2234607
2148,4.246127
2149,9.514898
2150,4.1405225
2151,2.1782372
2152,3.7592616
2153,1.6869242
2154,1.2211419
2155,1.7288603
2156,2.2278779
2157,1.7063131
2158,1.2187265
2159,2.0903904
